data;ghi;dni;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
6/5/2015 6:00;0;0;14.1;59.36;999;1.22;178.8;2.1;0
6/5/2015 7:00;0;0;12.7;64.92;999;0.84;133.8;1.2;0
6/5/2015 8:00;0;0;11.5;69.2;999;0.64;133.5;1;0
6/5/2015 9:00;0;0;10;75.84;999;0.72;100.3;1.4;0
6/5/2015 10:00;0;0;10.1;74.74;999;1.22;126.5;1.7;0
6/5/2015 11:00;0;0;10.1;74.44;999;0.74;123.9;1.2;0
6/5/2015 12:00;0;0;9.4;76.44;999;0.74;270.1;1.7;0
6/5/2015 13:00;0;0;8.8;77.1;999;0.88;151.3;2;0
6/5/2015 14:00;114.9;274.8;10.6;70.58;999;0.28;288.9;1.1;0
6/5/2015 15:00;311.4;543.3;12.2;65.1;999;1.62;157.8;3;0
6/5/2015 16:00;513.4;706.8;13.84;57.62;999;2.16;145.6;3;0
6/5/2015 17:00;683.1;765.3;15.8;50.34;999;2.26;179.8;3.3;0
6/5/2015 18:00;817;792.5;18.28;45.26;999;2.46;145.2;4.5;0
6/5/2015 19:00;901;808;20.64;40.16;998;1.36;219.7;1.9;0
6/5/2015 20:00;930;812;21.18;39.14;998;1.4;259.7;2.4;0
6/5/2015 21:00;897;793.2;22.72;35.88;997;2.24;129;2.9;0
6/5/2015 22:00;799.1;739.7;23.6;34.06;997;2.5;300.4;3.2;0
6/5/2015 23:00;669.3;704;25.38;31.04;996;1.08;243.3;2;0
7/5/2015 0:00;523.6;724.5;25.16;26.94;995;3.24;285.8;4;0
7/5/2015 1:00;332.9;681.7;25;17.76;995;1.22;305.3;2;0
7/5/2015 2:00;137.9;468.8;24.3;17.94;995;1.68;303.8;2.9;0
7/5/2015 3:00;6.7;0;20.9;37.56;995;2;262.8;3.4;0
7/5/2015 4:00;0;0;17.88;45.16;995;1.1;121;1.9;0
7/5/2015 5:00;0;0;16.1;49.96;996;1.3;109.1;2;0
7/5/2015 6:00;0;0;14.9;54.26;995;1.14;133.6;1.9;0
7/5/2015 7:00;0;0;13.86;58.42;995;0.48;129.1;1;0
7/5/2015 8:00;0;0;13.3;59.3;995;1.02;160.8;1.3;0
7/5/2015 9:00;0;0;12.4;63.2;994;1.18;145.4;2.3;0
7/5/2015 10:00;0;0;11.5;67;993;1.74;120.5;2.4;0
7/5/2015 11:00;0;0;12.2;63.42;993;1.12;103.4;1.9;0
7/5/2015 12:00;0;0;11.8;65.86;994;0.28;107.1;0.4;0
7/5/2015 13:00;0.05;0;11.9;67.58;994;1.04;128.4;1.6;0
7/5/2015 14:00;0.7;0;10.9;78.6;995;1.9;135.2;2.9;0.06
7/5/2015 15:00;94;0;10.9;73.7;995;2.18;309.8;3.5;0.06
7/5/2015 16:00;180.4;0;12.1;74.98;995;0.8;189.2;1.3;0
7/5/2015 17:00;723.5;732.5;14.8;57.9;995;1.36;315.4;2.3;0
7/5/2015 18:00;388.2;0;15.3;47.92;995;1.86;103.4;3.5;0
7/5/2015 19:00;371.7;0;16.06;43.82;996;1.2;144.7;2.7;0
7/5/2015 20:00;307;0;17.62;40.18;996;0.68;180.4;1.4;0
7/5/2015 21:00;439.1;0;17.52;46.32;995;1.16;243.4;2.2;0
7/5/2015 22:00;566.2;72.94;18.9;37.42;996;0.56;191.5;1.1;0
7/5/2015 23:00;665.5;452.6;20;36.92;995;2.22;152.3;3.6;0
8/5/2015 0:00;220;0;17.46;40.92;995;2.18;130.2;3.4;0
8/5/2015 1:00;148.7;0;15.46;45.14;996;3;138.5;4.6;0
8/5/2015 2:00;66.63;0;14.22;50.66;996;2.12;136;3.1;0
8/5/2015 3:00;5.38;0;12.5;53.9;996;2.24;155.5;3.9;0
8/5/2015 4:00;0;0;11.1;62.06;997;1.52;141.7;2.1;0
8/5/2015 5:00;0;0;10.4;64.46;997;1.38;146.2;1.8;0
8/5/2015 6:00;0;0;9.5;67.84;997;1.28;71.41;2.3;0
8/5/2015 7:00;0;0;9.7;68.16;997;1.46;85.2;1.8;0
8/5/2015 8:00;0;0;10.3;63.8;997;0.96;54.39;1.4;0
8/5/2015 9:00;0;0;9.7;68.08;996;0.94;51.2;1.7;0
8/5/2015 10:00;0;0;9.1;71.46;997;1.16;356;1.9;0
8/5/2015 11:00;0;0;7.5;79.3;997;1.28;71.98;1.8;0
8/5/2015 12:00;0;0;7.3;81.2;998;1.62;77.67;2.4;0
8/5/2015 13:00;2.51;0;7.82;79.26;998;1.2;66.45;1.7;0
8/5/2015 14:00;50.36;3.97;7.6;79.9;998;0.34;148.8;0.8;0
8/5/2015 15:00;319.3;613.9;11.76;65.72;999;0.58;176.2;1.1;0
8/5/2015 16:00;520.8;726.1;13.6;58.22;1000;2.2;150;4.2;0
8/5/2015 17:00;693.2;811;15.02;54.14;1000;2.2;198.5;3.4;0
8/5/2015 18:00;836;857;16.24;47.98;1000;2.12;173.1;3.5;0
8/5/2015 19:00;933;882;18.46;42.78;1000;1.36;248;2.8;0
8/5/2015 20:00;957;878;19.32;39.58;1000;1.42;176;2.6;0
8/5/2015 21:00;918;872;20.52;37.32;1000;1.82;208.7;3;0
8/5/2015 22:00;825;845;21.32;35.9;1000;2.7;141.4;5.5;0
8/5/2015 23:00;694.8;792.4;21.7;33.68;999;1.64;228.9;2.9;0
9/5/2015 0:00;510.6;726.7;21.94;33.9;1000;2;148.6;3.2;0
9/5/2015 1:00;316.1;596.1;22.56;33.32;1000;1.36;203.5;2.1;0
9/5/2015 2:00;106.6;205.5;20.6;37.34;1001;1.58;161.9;3.8;0
9/5/2015 3:00;1.57;0;19;42.12;1001;0.82;175.4;1.8;0
9/5/2015 4:00;0;0;17.1;48.62;1002;0.98;167.9;1.6;0
9/5/2015 5:00;0;0;14.86;58.3;1003;0.58;104.4;0.9;0
9/5/2015 6:00;0;0;13.88;62.14;1003;0.6;110.5;0.8;0
9/5/2015 7:00;0;0;13.4;63.02;1004;0.42;104.4;0.7;0
9/5/2015 8:00;0;0;12.76;66.02;1004;0.34;351.4;0.6;0
9/5/2015 9:00;0;0;11.2;73.42;1004;0.56;112;0.7;0
9/5/2015 10:00;0;0;10;78.9;1005;0.56;92.4;1;0
9/5/2015 11:00;0;0;9.2;83.1;1005;1.04;77.2;1.6;0
9/5/2015 12:00;0;0;8.5;86.1;1006;1.26;91.5;2.1;0
9/5/2015 13:00;3.84;0;8.02;88;1006;0.96;75.13;1.9;0
9/5/2015 14:00;120.9;292.8;9.1;85.1;1007;0.66;142.8;1;0
9/5/2015 15:00;271.1;413.2;11.56;76.4;1007;0.92;150.6;1.4;0
9/5/2015 16:00;515.1;712.4;14.24;65.34;1007;1.04;248.6;1.6;0
9/5/2015 17:00;692.1;799.2;17.1;52.84;1007;1.2;263.8;2.1;0
9/5/2015 18:00;833;848;19.1;46.36;1006;1.06;205.2;1.7;0
9/5/2015 19:00;921;868;20.6;41.82;1006;0.62;220;0.9;0
9/5/2015 20:00;950;877;21.98;38.24;1005;1.8;300;2.7;0
9/5/2015 21:00;919;873;23.88;35.54;1005;1.96;283.7;3.1;0
9/5/2015 22:00;833;860;25.26;32.58;1004;1.46;254.6;3.3;0
9/5/2015 23:00;692.4;818;25.3;30.9;1003;0.5;82.2;1.4;0
10/5/2015 0:00;524.9;764.1;26.54;29.28;1003;0.88;243.5;1.8;0
10/5/2015 1:00;326.2;632.4;26.3;32.44;1002;1.08;266;1.9;0
10/5/2015 2:00;135.2;409.9;23.86;38.7;1003;1.6;185.9;4.4;0
10/5/2015 3:00;0.92;0;20.72;50.04;1003;0.72;258.6;1.4;0
10/5/2015 4:00;0;0;18.1;59.88;1003;1.1;136.2;2.5;0
10/5/2015 5:00;0;0;16;64.34;1004;0.84;153.9;1.5;0
10/5/2015 6:00;0;0;14.5;69.48;1004;0.96;190.4;2;0
10/5/2015 7:00;0;0;12.5;77.34;1005;1.54;148.7;2;0
10/5/2015 8:00;0;0;11.6;80.5;1005;0.46;155.4;1;0
10/5/2015 9:00;0;0;10.8;83.7;1005;0.74;145;1.3;0
10/5/2015 10:00;0;0;10.2;85.3;1005;0.86;128.1;1.1;0
10/5/2015 11:00;0;0;9.64;85.2;1004;0.34;183;0.9;0
10/5/2015 12:00;0;0;9.8;83.3;1004;0.38;143.8;0.9;0
10/5/2015 13:00;8.96;0;9.5;84.9;1005;0.86;115.5;1.2;0
10/5/2015 14:00;59.55;76.39;10;83.2;1005;0.34;242.7;0.8;0
10/5/2015 15:00;332.8;621.7;13.1;71.76;1006;0.74;232.3;1.3;0
10/5/2015 16:00;523.1;742.3;15.4;62.66;1006;0.56;222.7;1;0
10/5/2015 17:00;691.6;813;17.66;54.08;1005;1.46;103.6;1.9;0
10/5/2015 18:00;817;825;20.36;46.26;1005;0.88;253;1.6;0
10/5/2015 19:00;921;885;21.92;40.9;1005;0.98;221.8;1.6;0
10/5/2015 20:00;943;834;24.52;34.26;1004;0.86;165.9;1.7;0
10/5/2015 21:00;938;838;25.52;31.98;1004;1.46;182.6;3.7;0
10/5/2015 22:00;832;811;27.38;28.18;1003;1.54;231.1;2.7;0
10/5/2015 23:00;666.2;749.8;27.22;28.14;1002;0.96;245.2;1.6;0
11/5/2015 0:00;527.4;730.1;27.14;26.78;1002;2.6;269;3.7;0
11/5/2015 1:00;243.9;305.4;26.9;28.6;1001;1.16;248.2;1.8;0
11/5/2015 2:00;168.6;405.8;24.3;33.58;1001;1.26;253.4;2.7;0
11/5/2015 3:00;1.07;0;20.96;43.6;1001;1.12;246.8;2.4;0
11/5/2015 4:00;0;0;17.94;50.4;1001;0.74;128.6;0.9;0
11/5/2015 5:00;0;0;15.3;61.72;1002;0.82;150.2;1.2;0
11/5/2015 6:00;0;0;13.74;64.5;1002;1;149.6;1.5;0
11/5/2015 7:00;0;0;12.3;70.2;1001;0.48;144.8;1;0
11/5/2015 8:00;0;0;11.1;76.08;1001;0.72;105.2;0.9;0
11/5/2015 9:00;0;0;11.1;76.22;1001;0.68;129.5;1.2;0
11/5/2015 10:00;0;0;11.4;72.36;1000;0.92;143.5;1.5;0
11/5/2015 11:00;0;0;10.6;74.5;1001;0.74;112.8;1.1;0
11/5/2015 12:00;0;0;10.4;74.82;1000;0.74;107.9;1.1;0
11/5/2015 13:00;3.22;0;10.04;76.88;1000;1.32;136.5;2;0
11/5/2015 14:00;155.9;483.4;11.52;71.86;1001;1.1;146.4;1.7;0
11/5/2015 15:00;338.9;503.1;14.7;59.68;1001;1.48;212.8;2.8;0
11/5/2015 16:00;362.9;194.2;16.14;52.42;1001;2.54;229;4.9;0
11/5/2015 17:00;776.7;766.9;18.5;46.96;1001;1.74;244.1;3.3;0
11/5/2015 18:00;705.7;493.4;20.1;40.64;1001;1.28;232.9;2.6;0
11/5/2015 19:00;928;844;20.56;39.52;1000;1.94;248.6;3.8;0
11/5/2015 20:00;967;900;22.58;34.72;1000;1.94;228.9;2.8;0
11/5/2015 21:00;929;882;23.34;31;1000;1.3;189.2;2.4;0
11/5/2015 22:00;841;858;24.14;29.64;999;2.4;212.6;3.9;0
11/5/2015 23:00;709.4;816;23.68;28.68;998;2.86;219.4;5.5;0
12/5/2015 0:00;499.8;559.2;23.28;29.4;998;2.36;250.2;4;0
12/5/2015 1:00;221.2;109.8;21.3;36.56;998;2.56;233.8;4.7;0
12/5/2015 2:00;73.93;0;19.26;43.36;998;1.64;256.3;2.6;0
12/5/2015 3:00;2.13;0;17.1;50.76;998;1.3;207.5;2.2;0
12/5/2015 4:00;0;0;14.8;57.68;998;1.1;160.8;1.8;0
12/5/2015 5:00;0;0;13.4;60.46;999;1.62;154.9;2.6;0
12/5/2015 6:00;0;0;11.5;63.88;998;1.42;129.4;2;0
12/5/2015 7:00;0;0;10.7;65.94;998;1.12;154.6;2;0
12/5/2015 8:00;0;0;9.5;71.66;998;1.02;113.7;1.3;0
12/5/2015 9:00;0;0;9.9;70.9;998;1.36;134.2;1.8;0
12/5/2015 10:00;0;0;9.8;70.78;998;1.52;152.2;2.6;0
12/5/2015 11:00;0;0;9.2;73.28;998;2.16;125.9;3.6;0
12/5/2015 12:00;0;0;9;74.54;998;1.78;131;3.2;0
12/5/2015 13:00;0.83;0;8.8;74.86;999;1.58;131.8;3.1;0
12/5/2015 14:00;154.1;338.6;9.8;71.32;999;1.6;129.2;2.5;0
12/5/2015 15:00;235.9;118.3;11;61.26;1000;2.62;156;5.2;0
12/5/2015 16:00;515.9;204.5;12.64;54.46;1000;2.1;203.6;3.8;0
12/5/2015 17:00;732.5;719.1;14.1;47.54;1000;2.2;181.1;4.7;0
12/5/2015 18:00;495.3;179.3;15.5;39.44;1001;1.58;218.3;2.9;0
12/5/2015 19:00;951;922;18.08;33.48;1001;1.88;161.7;3.5;0
12/5/2015 20:00;996;929;18.88;31.48;1001;2.12;135;4.3;0
12/5/2015 21:00;958;918;20.14;27.26;1001;2.72;229.8;4.5;0
12/5/2015 22:00;860;886;20.26;25.54;1001;1.4;54.35;3.2;0
12/5/2015 23:00;757;836;21.4;23.94;1000;2.12;266;3.1;0
13/5/2015 0:00;538.4;775.6;22.16;23.06;1000;1.46;283.4;2.4;0
13/5/2015 1:00;199.2;188.9;21.2;24.76;1000;1.16;229.1;2.1;0
13/5/2015 2:00;113.8;24.87;20.3;25.24;1000;0.58;151.2;1.2;0
13/5/2015 3:00;1.71;0;18;36.28;1000;1.1;243.8;2.5;0
13/5/2015 4:00;0;0;15.5;43.88;1000;1.14;233.2;1.8;0
13/5/2015 5:00;0;0;13.8;47.48;1001;1.56;138;2.5;0
13/5/2015 6:00;0;0;12.6;53.76;1001;0.92;152;1.9;0
13/5/2015 7:00;0;0;11.8;57.54;1001;1.4;153.5;2.3;0
13/5/2015 8:00;0;0;10.8;61.74;1001;1.02;145.2;1.4;0
13/5/2015 9:00;0;0;9.9;67.3;1001;0.8;135.2;1.4;0
13/5/2015 10:00;0;0;9.8;69.96;1001;1.64;145.3;2.3;0
13/5/2015 11:00;0;0;9.58;72.36;1001;1.36;135.1;2.3;0
13/5/2015 12:00;0;0;10;69.04;1000;1.08;107;2.1;0
13/5/2015 13:00;0.97;0;9;72.22;1000;0.74;140.9;1.3;0
13/5/2015 14:00;149.4;436.3;9.56;70.56;1001;1.66;134.8;2.4;0
13/5/2015 15:00;254.1;377.2;12.8;58.48;1001;1.8;226.4;3;0
13/5/2015 16:00;577.5;780;14.4;51.52;1002;1.32;227.1;2.8;0
13/5/2015 17:00;326.5;170.4;15.02;47.82;1002;0.98;119.4;1.8;0
13/5/2015 18:00;919;875;17.16;41.44;1002;2.1;123;3.1;0
13/5/2015 19:00;699.5;129.3;18.72;38.82;1002;1.24;191.2;2.5;0
13/5/2015 20:00;887;506.2;19.8;33.66;1001;2.6;219;4.2;0
13/5/2015 21:00;889;385.9;19.54;28.26;1001;1.3;223.5;2.4;0
13/5/2015 22:00;832;591.9;20.76;26.62;1001;3.28;233.4;6.1;0
13/5/2015 23:00;683.3;554.9;20.42;26.76;1000;1.5;201.8;2.6;0
14/5/2015 0:00;546.6;741.4;20.44;27.5;1000;1;239.5;1.4;0
14/5/2015 1:00;279.6;405.3;19.1;31.24;1000;2.04;271.2;3.1;0
14/5/2015 2:00;83;104.8;17.1;41;1000;1.14;249.5;2.3;0
14/5/2015 3:00;3.12;0;15.38;50.86;1000;1.54;260.6;1.9;0
14/5/2015 4:00;0;0;13.8;57.34;1000;1.72;227.8;2.5;0
14/5/2015 5:00;0;0;12.3;64.82;1001;0.66;177.3;1.2;0
14/5/2015 6:00;0;0;10.8;70.68;1001;1.12;140;1.5;0
14/5/2015 7:00;0;0;9.9;73.6;1001;1.12;106.8;1.8;0
14/5/2015 8:00;0;0;8.4;79.36;1000;1;102;1.6;0
14/5/2015 9:00;0;0;8.6;79.12;1000;1.1;94.6;2.5;0
14/5/2015 10:00;0;0;8.6;78.58;1000;1.12;118.2;2.3;0
14/5/2015 11:00;0;0;9.2;76.36;999;0.78;109.3;1.3;0
14/5/2015 12:00;0;0;9.1;76.16;999;0.86;118.6;1.3;0
14/5/2015 13:00;0.87;0;8.2;79.5;999;0.94;110.9;1.4;0
14/5/2015 14:00;57.78;0;8.9;76.3;999;0.7;117.2;1;0
14/5/2015 15:00;272;367;12.5;65.32;999;0.98;123.6;1.5;0
14/5/2015 16:00;543.5;564.6;15.08;55.72;999;0.98;286.6;1.3;0
14/5/2015 17:00;638.4;457.9;16.54;48.46;998;1.16;283.3;1.7;0
14/5/2015 18:00;737.8;488.8;17.84;46.5;998;1.06;271.2;1.5;0
14/5/2015 19:00;844;523.7;19.36;38.02;997;1.36;308.1;2.5;0
14/5/2015 20:00;776.4;590.4;21.16;33;997;2.9;279;4;0
14/5/2015 21:00;1002;741.6;21.1;33.66;996;2.54;280.2;3.6;0
14/5/2015 22:00;346.3;0;21.84;30.54;995;1.84;289.2;3.9;0
14/5/2015 23:00;277.1;0;20.6;34.76;995;1.86;267;2.7;0
15/5/2015 0:00;6.74;0;15.36;54.72;995;4.58;143.7;6.4;0.06
15/5/2015 1:00;1.5;0.17;10.78;85.8;998;1.42;96.7;2.7;0.6
15/5/2015 2:00;1.46;0.03;11.2;86.1;997;1.8;120.7;3.4;0.27
15/5/2015 3:00;0.07;2.74;11.1;87.1;998;1.54;135.8;2.7;0.09
15/5/2015 4:00;0;0;10.9;87.3;998;1.5;147.7;2.2;0.09
15/5/2015 5:00;0;0;11;85.8;998;0.64;113.9;1.1;0
15/5/2015 6:00;0;0;10.8;88.8;998;0.34;157.7;0.6;0
15/5/2015 7:00;0;0;9.8;89;998;0.3;346.3;0.6;0
15/5/2015 8:00;0;0;10.2;89.5;999;0.1;296.6;0.2;0
15/5/2015 9:00;0;0;10.6;88.6;998;0.38;235.4;0.6;0
15/5/2015 10:00;0;0;10.6;88.6;998;0.82;136.8;1.2;0
15/5/2015 11:00;0;0;9.9;87.7;999;0.9;114;1.2;0
15/5/2015 12:00;0;0;10.2;87;999;1.44;139.6;2;0
15/5/2015 13:00;1.28;0;9.7;88.2;999;1.56;135.8;1.9;0
15/5/2015 14:00;143.2;378.1;10.7;84.4;1000;0.94;125.7;1.6;0
15/5/2015 15:00;367.3;272;12.4;76.8;1000;1.58;206.7;2.8;0
15/5/2015 16:00;156.5;0;12.4;73.76;1000;0.88;95.6;2.1;0
15/5/2015 17:00;334.9;0;13.8;70.32;1001;1.84;215.2;2.5;0
15/5/2015 18:00;259.6;0;14.7;65.28;1001;1.2;216.6;2.2;0
15/5/2015 19:00;407;0;16.56;57.42;1001;1.68;152.8;3.2;0
15/5/2015 20:00;1141;760.1;19.7;46;1001;1.26;202;2.3;0
15/5/2015 21:00;1050;886;20.9;40.12;1000;3.08;239.9;5.3;0
15/5/2015 22:00;947;860;22.2;36.94;999;1.56;267.8;2.5;0
15/5/2015 23:00;776;789.3;21.56;36.02;999;2.44;154.6;3.7;0
16/5/2015 0:00;570;768.9;22.1;35.08;999;1.28;206.9;2.7;0
16/5/2015 1:00;352.2;659.3;21.3;36.84;999;1.42;191.4;2.8;0
16/5/2015 2:00;60.52;0;19.12;44.48;999;1.7;254;2.7;0
16/5/2015 3:00;6.02;0;17.4;50.82;999;1.24;208.5;2.2;0
16/5/2015 4:00;0;0;15.26;55.06;1000;1.24;189.4;2.4;0
16/5/2015 5:00;0;0;14.7;56.88;1001;0.58;215.1;1.2;0
16/5/2015 6:00;0;0;13.28;69;1001;1.14;178.2;1.8;0
16/5/2015 7:00;0;0;11.9;74.58;1001;0.82;131.6;1.3;0
16/5/2015 8:00;0;0;11.3;76.12;1001;1.1;154;2.8;0
16/5/2015 9:00;0;0;10.3;80.4;1001;1.12;116;1.7;0
16/5/2015 10:00;0;0;10.3;79.4;1001;1.02;143.7;1.7;0
16/5/2015 11:00;0;0;9.5;83;1002;0.74;125.6;1.2;0
16/5/2015 12:00;0;0;9.4;82.6;1002;0.88;101.1;1.2;0
16/5/2015 13:00;2.47;0;9;83.8;1002;0.62;108.5;0.9;0
16/5/2015 14:00;158.8;427.1;10.1;79.26;1003;0.54;99.4;0.8;0
16/5/2015 15:00;237.9;230.7;11.76;75.4;1003;1;160.7;1.6;0
16/5/2015 16:00;483.1;446.2;13.72;68.1;1004;1;235.6;1.5;0
16/5/2015 17:00;696.3;741.5;16.38;55.4;1003;1.42;181;2.3;0
16/5/2015 18:00;816;730.3;18.9;45.06;1003;0.88;235.7;1.4;0
16/5/2015 19:00;932;887;20.7;41.18;1003;1.74;181.8;3.3;0
16/5/2015 20:00;918;835;21.9;37.38;1003;0.82;247.8;1.8;0
16/5/2015 21:00;923;872;24.1;33.42;1002;2.22;267.6;3.5;0
16/5/2015 22:00;838;851;23.64;34.08;1002;1.2;180.3;1.6;0
16/5/2015 23:00;698.9;789.4;24.4;33.18;1001;1.7;240.5;3.8;0
17/5/2015 0:00;545.6;697.7;25.3;30.6;1001;1.12;189.7;1.5;0
17/5/2015 1:00;343.5;586.7;24.26;34.2;1001;1.42;258;2.2;0
17/5/2015 2:00;152.3;413.4;22.7;36.96;1001;1.24;254.6;1.8;0
17/5/2015 3:00;6.1;0;19.8;43.56;1002;1.9;250.4;2.6;0
17/5/2015 4:00;0;0;17.1;57.82;1002;0.9;236.5;1.5;0
17/5/2015 5:00;0;0;14.84;65.06;1003;1.88;165.9;4;0
17/5/2015 6:00;0;0;13.5;72.08;1004;1.04;156.9;1.5;0
17/5/2015 7:00;0;0;12.5;76.8;1004;0.94;156.5;1.5;0
17/5/2015 8:00;0;0;11.5;80.3;1004;1.02;149.4;1.6;0
17/5/2015 9:00;0;0;10.9;82.5;1003;0.58;148.6;0.8;0
17/5/2015 10:00;0;0;10.7;84;1003;1.18;139.9;1.8;0
17/5/2015 11:00;0;0;10.2;84.2;1003;0.7;139.8;1.3;0
17/5/2015 12:00;0;0;9.6;84.2;1003;0.86;310.3;1.9;0
17/5/2015 13:00;2.39;0;9.8;84.4;1003;0.46;93.8;0.7;0
17/5/2015 14:00;160.4;205;11;80.4;1004;1.12;139.4;1.5;0
17/5/2015 15:00;303.7;321.8;13.68;68.62;1004;1.24;177.6;1.9;0
17/5/2015 16:00;495.5;422.2;15.4;61.24;1004;1.6;238.6;3.1;0
17/5/2015 17:00;348.1;0;15.6;61.42;1004;1.14;238.7;2.1;0
17/5/2015 18:00;368.1;0;16.5;58.12;1004;1.68;205.7;3.1;0
17/5/2015 19:00;540;25.44;17.14;55.18;1004;2.72;267;3.6;0
17/5/2015 20:00;557.7;20.19;18.7;49.78;1004;1.34;239.4;3.4;0
17/5/2015 21:00;926;467.1;20.84;42.64;1003;1.54;321.4;2.3;0
17/5/2015 22:00;840;558.5;22.08;37.84;1003;0.74;124.4;1.2;0
17/5/2015 23:00;653.7;415.1;23.8;31.28;1003;1.48;250.1;2.2;0
18/5/2015 0:00;368.8;16.46;21.3;39.5;1003;2;232.3;2.9;0
18/5/2015 1:00;176;0;20.2;38.88;1003;0.84;219.4;1.7;0
18/5/2015 2:00;123.3;0;19.9;41.44;1003;2.14;269.2;3.7;0
18/5/2015 3:00;7.67;0;18.22;48.9;1003;1.64;243.6;2.9;0
18/5/2015 4:00;0;0;16;59.18;1004;1.58;217.8;2.9;0
18/5/2015 5:00;0;0;14.1;66.78;1004;1.16;137.8;1.7;0
18/5/2015 6:00;0;0;12.9;71.3;1005;1.08;146.6;1.8;0
18/5/2015 7:00;0;0;12.2;73.26;1004;1.24;246.6;2.2;0
18/5/2015 8:00;0;0;11.5;76.84;1005;0.48;136.7;0.7;0
18/5/2015 9:00;0;0;10.4;81.8;1004;0.98;135.4;1.3;0
18/5/2015 10:00;0;0;9.7;84.6;1004;0.76;117.8;1.2;0
18/5/2015 11:00;0;0;9.22;85.1;1004;0.68;112.7;1.1;0
18/5/2015 12:00;0;0;8.8;86.7;1004;0.92;88.5;1.5;0
18/5/2015 13:00;3.73;0;9.1;85.8;1004;0.58;120.9;0.9;0
18/5/2015 14:00;122;0;10.74;82;1005;1;157.5;1.6;0
18/5/2015 15:00;135.5;0;12;74.98;1005;1.14;185.8;2;0
18/5/2015 16:00;471.2;250.8;13.9;66.64;1005;1.14;197.2;2;0
18/5/2015 17:00;439.6;4.86;16.7;56.26;1005;1.02;203.1;2.2;0
18/5/2015 18:00;787.6;266.3;17.46;53.1;1005;1.44;186.5;2.5;0
18/5/2015 19:00;957;789.8;20.1;46.26;1005;1.26;213.7;2.3;0
18/5/2015 20:00;712.3;317.6;21.86;41.64;1005;1.48;196.3;2.8;0
18/5/2015 21:00;997;868;22.34;39.6;1004;1.1;355.9;2.1;0
18/5/2015 22:00;862;858;22.72;38.1;1004;1.18;180.9;3.2;0
18/5/2015 23:00;704.4;824;23.8;33.7;1004;2.24;205.2;3.6;0
19/5/2015 0:00;537.6;773;23.12;34.6;1004;1.6;271.6;2.5;0
19/5/2015 1:00;346.5;663.6;21.82;38.7;1004;1.9;259.2;3;0
19/5/2015 2:00;160.9;489;20.1;45.38;1004;1.96;221.9;4.1;0
19/5/2015 3:00;8.32;0;17.3;57.66;1005;1.14;218.2;2.1;0
19/5/2015 4:00;0;0;14.52;67.84;1005;1.06;157.3;2.1;0
19/5/2015 5:00;0;0;14;70.66;1006;0.46;214.7;0.9;0
19/5/2015 6:00;0;0;12.7;75.6;1006;1.48;154.1;2.7;0
19/5/2015 7:00;0;0;11.7;79.72;1006;0.8;145.3;1.5;0
19/5/2015 8:00;0;0;11;82.2;1006;1.16;149;2.1;0
19/5/2015 9:00;0;0;10.7;82.9;1006;1.26;169.2;1.9;0
19/5/2015 10:00;0;0;10.42;82.7;1006;0.64;100;1.3;0
19/5/2015 11:00;0;0;9.2;85.5;1006;0.4;232.7;1;0
19/5/2015 12:00;0;0;8.8;89.1;1006;0.66;80.6;1.3;0
19/5/2015 13:00;2.87;0;9.1;88.8;1006;0.48;218.6;0.8;0
19/5/2015 14:00;41.76;0.52;9.9;86.2;1007;0.48;263.4;1;0
19/5/2015 15:00;351.1;652.8;12.22;77.76;1007;0.98;166.3;1.9;0
19/5/2015 16:00;257.4;0;14.64;65.24;1007;0.92;92.2;1.8;0
19/5/2015 17:00;362.8;83.4;16.3;59.6;1006;1.24;201.2;2.3;0
19/5/2015 18:00;850;790.3;18.96;50.5;1006;1.36;219.6;3.1;0
19/5/2015 19:00;842;504.6;20;45.78;1006;1.44;274.5;2.7;0
19/5/2015 20:00;869;750.9;21.78;40.34;1005;1.9;261.2;3.2;0
19/5/2015 21:00;931;896;22.66;38.68;1005;1.9;253.8;3.1;0
19/5/2015 22:00;843;883;24.86;30.22;1004;1.26;234.9;2.4;0
19/5/2015 23:00;702.2;833;24.2;30.54;1003;1.1;104;1.9;0
20/5/2015 0:00;536.1;779;24.92;26.78;1002;0.86;233.2;2.1;0
20/5/2015 1:00;348.9;688.8;25;29.5;1001;1.18;242.5;2.2;0
20/5/2015 2:00;163;524;23.2;32.72;1001;1.26;218.5;1.9;0
20/5/2015 3:00;8.19;0;20.26;45.84;1001;1.72;241.9;3.1;0
20/5/2015 4:00;0;0;16.8;58.6;1002;1.8;225.4;2.7;0
20/5/2015 5:00;0;0;14.68;67.42;1003;1.34;151.4;2.3;0
20/5/2015 6:00;0;0;12.9;73.58;1003;1.8;164.4;2.9;0
20/5/2015 7:00;0;0;12;78.48;1003;1;159.6;1.5;0
20/5/2015 8:00;0;0;11.2;81.3;1002;0.92;159.4;1.4;0
20/5/2015 9:00;0;0;10.4;84.1;1002;0.76;115.4;1.2;0
20/5/2015 10:00;0;0;9.56;85.8;1002;0.46;166;1.3;0
20/5/2015 11:00;0;0;9.1;88;1001;1.02;120.1;1.7;0
20/5/2015 12:00;0;0;8.9;89.2;1002;0.58;119;1.2;0
20/5/2015 13:00;4.07;0;9.4;86.4;1002;0.48;139.7;0.7;0
