data;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
30/1/2015 21:00;18.2;45.6;1002;1.36;349.9;2.2;0
30/1/2015 21:30;18.62;43.7;1001;2.52;303.6;3.4;0
30/1/2015 22:00;18.58;44.86;1001;2.46;289.4;3.6;0
30/1/2015 22:30;18.84;44.04;1000;4.16;314.6;5.3;0
30/1/2015 23:00;19.1;44.3;1000;1.9;283;3.4;0
30/1/2015 23:30;19.3;43.94;1000;2.26;289.6;3.8;0
31/1/2015 0:00;19.66;41.4;999;3.38;305.2;5.2;0
31/1/2015 0:30;19.6;42.76;999;1.82;311.4;2.7;0
31/1/2015 1:00;19.1;45.1;1000;1.8;311.6;2.5;0
31/1/2015 1:30;17.9;50.1;1000;1.82;311.4;2.3;0
31/1/2015 2:00;17.1;53.24;1000;0.66;302;1;0
31/1/2015 2:30;16.1;56.72;1000;0.32;71.8;0.4;0
31/1/2015 3:00;14.1;61.9;1000;0.62;101.6;0.8;0
31/1/2015 3:30;13;65.52;1000;0.46;94.2;0.8;0
31/1/2015 4:00;12;69.56;1000;1.12;82.8;1.9;0
31/1/2015 4:30;11.6;71.18;1000;0.62;93.8;1;0
31/1/2015 5:00;10.4;72.48;1000;0.42;187.4;0.9;0
31/1/2015 5:30;11;71.62;1001;0.48;177.8;1;0
31/1/2015 6:00;12.12;69.82;1001;0.88;306.2;1.2;0
31/1/2015 6:30;12.9;63.44;1001;1.54;279.2;2.2;0
31/1/2015 7:00;9.6;71.84;1001;0.72;83.7;1.3;0
31/1/2015 7:30;10.78;70.06;1001;0.84;219.2;1.4;0
31/1/2015 8:00;11.02;64.48;1001;0.58;194.1;1;0
31/1/2015 8:30;7.52;79.64;1001;1.12;299.4;2.1;0
31/1/2015 9:00;7.7;77.2;1001;1.82;301.6;2.9;0
31/1/2015 9:30;6.6;82.8;1001;1.32;265.9;2.1;0
31/1/2015 10:00;7.26;81.5;1001;1.44;67.51;2.6;0
31/1/2015 10:30;7.12;78.22;1001;1.24;114.9;2.1;0
31/1/2015 11:00;5.9;83.5;1001;1.02;161.3;1.7;0
31/1/2015 11:30;7.7;80.8;1001;1.56;62.81;2.3;0
31/1/2015 12:00;7.24;74.96;1001;1.02;83;1.7;0
31/1/2015 12:30;6.1;72.52;1001;1.24;219.7;2.4;0
31/1/2015 13:00;7.02;68.5;1001;1.14;187.6;1.6;0
31/1/2015 13:30;10.38;46.82;1001;0.98;241.4;1.8;0
31/1/2015 14:00;12.2;38.26;1001;1.4;96.8;2.1;0
31/1/2015 14:30;11.6;39.34;1001;2.74;296.4;3.6;0
31/1/2015 15:00;10.52;43.94;1002;1.04;311.4;2.1;0
31/1/2015 15:30;7.4;54.42;1002;0.9;76.03;1.3;0
31/1/2015 16:00;8.2;50.04;1003;2.46;284.4;3.1;0
31/1/2015 16:30;9.8;42.68;1003;2.32;310.2;3.1;0
31/1/2015 17:00;12.16;38.14;1003;1.44;281.6;2;0
31/1/2015 17:30;12.36;40.12;1003;1.62;299.5;2.1;0
31/1/2015 18:00;14.24;36.96;1003;1.34;283.9;2.5;0
31/1/2015 18:30;16.44;31.94;1003;1.76;294.5;2.8;0
31/1/2015 19:00;18;27.38;1003;3.1;302.4;4.1;0
31/1/2015 19:30;18.64;27.4;1003;2.68;307.8;3.7;0
31/1/2015 20:00;19.92;24.16;1003;2.82;311.6;5.8;0
31/1/2015 20:30;21.58;22.92;1002;2.92;288.4;3.7;0
31/1/2015 21:00;22.8;16;1002;4.4;293.2;6.6;0
31/1/2015 21:30;23.2;16.38;1002;2.26;329.2;4.6;0
31/1/2015 22:00;23.7;16.7;1002;1.64;215.2;3;0
31/1/2015 22:30;22.98;17.42;1002;3.66;281.2;5.6;0
31/1/2015 23:00;22.8;16.42;1002;2.94;298;5;0
31/1/2015 23:30;22.9;17.74;1002;5.78;305.6;7.3;0
1/2/2015 0:00;22.42;20.6;1002;3.98;306.6;5.1;0
1/2/2015 0:30;22;23.04;1002;1.96;292.8;2.8;0
1/2/2015 1:00;21.3;23.02;1002;1.82;304.8;2.3;0
1/2/2015 1:30;19.34;27.26;1003;0.28;261.4;0.4;0
1/2/2015 2:00;14.6;51.52;1003;1.46;142.7;2.2;0
1/2/2015 2:30;12.8;58.3;1004;0.92;135;1.2;0
1/2/2015 3:00;11.26;63.22;1004;1.1;129.8;1.5;0
1/2/2015 3:30;11.28;65.28;1004;1.68;138.8;2.4;0
1/2/2015 4:00;11.9;65.86;1004;1.34;125.8;1.8;0
1/2/2015 4:30;11.5;69.02;1005;1.4;121.5;1.8;0
1/2/2015 5:00;11.24;69.74;1005;1.02;108.2;1.8;0
1/2/2015 5:30;11.18;69.12;1005;0.92;123.6;1.7;0
1/2/2015 6:00;11.6;66.48;1005;0.68;106.6;1.2;0
1/2/2015 6:30;11.5;65.8;1006;0.82;123.8;1;0
1/2/2015 7:00;10.9;67.1;1006;0.6;94.6;0.9;0
1/2/2015 7:30;10.4;68.08;1006;0.52;65.6;0.7;0
1/2/2015 8:00;9;72.76;1006;0.88;68.78;2;0
1/2/2015 8:30;8.16;73.1;1006;0.72;177.8;1.1;0
1/2/2015 9:00;7.78;75.1;1006;1.46;45;2.5;0
1/2/2015 9:30;8.3;69.86;1006;1.86;68.77;3.5;0
1/2/2015 10:00;8.04;72.94;1006;1.68;69;2.5;0
1/2/2015 10:30;9.1;69.32;1007;1.2;82.6;1.9;0
1/2/2015 11:00;9.7;67.34;1007;1.8;57.8;2.4;0
1/2/2015 11:30;10.3;66.2;1007;2.08;69.8;2.6;0
1/2/2015 12:00;9.4;64.94;1007;1.22;36.62;1.8;0
1/2/2015 12:30;7.6;67.34;1008;2.76;11.8;3.4;0
1/2/2015 13:00;7.8;66.56;1008;2.38;12.59;3.2;0
1/2/2015 13:30;8.4;69.3;1008;1.62;26.8;2.6;0
1/2/2015 14:00;8.08;69.96;1008;0.76;60.61;1.6;0
1/2/2015 14:30;7.3;66.82;1008;1.52;17.4;2.6;0
1/2/2015 15:00;7.1;64.3;1008;1.2;62.21;2.2;0
1/2/2015 15:30;7.2;61.06;1009;2.28;55.17;3.2;0
1/2/2015 16:00;8.1;61.96;1009;1.82;357.6;2.6;0
1/2/2015 16:30;9.94;55.48;1010;1.42;54.44;2.3;0
1/2/2015 17:00;10.3;53.5;1010;1.1;59.51;1.8;0
1/2/2015 17:30;12.82;50.92;1010;0.8;74.61;1.2;0
1/2/2015 18:00;15.94;47.72;1010;1.06;114.8;1.6;0
1/2/2015 18:30;17.14;51.36;1010;1.32;140.8;2.1;0
1/2/2015 19:00;16.7;53.72;1010;0.88;119.5;1.5;0
1/2/2015 19:30;17.74;52.46;1010;0.44;98.7;1.1;0
1/2/2015 20:00;18.12;50.92;1010;1.3;314.6;1.7;0
1/2/2015 20:30;18.6;50.76;1010;1.62;243.3;2.5;0
1/2/2015 21:00;18.6;48.7;1009;0.82;325.6;1.3;0
1/2/2015 21:30;18.7;47.46;1010;1.34;317.6;2;0
1/2/2015 22:00;19.16;45.98;1009;1.56;316;2.5;0
1/2/2015 22:30;19.5;44.84;1009;1.14;277.4;1.7;0
1/2/2015 23:00;19.6;43.9;1008;0.62;313.8;1.1;0
1/2/2015 23:30;19.22;45.48;1008;0.78;245.2;1.3;0
2/2/2015 0:00;19.5;46.56;1008;1.06;240.2;1.8;0
2/2/2015 0:30;18.9;47.1;1008;0.72;247.8;1;0
2/2/2015 1:00;17.9;50.76;1008;0.4;238.7;0.6;0
2/2/2015 1:30;16.7;53.38;1008;1.02;287.4;1.3;0
2/2/2015 2:00;16.4;54.4;1008;1.26;303;1.6;0
2/2/2015 2:30;15.16;59.58;1009;1.22;257.9;2;0
2/2/2015 3:00;14;64.26;1009;0.56;237.1;1.2;0
2/2/2015 3:30;13.4;66.58;1009;0.56;226.2;0.9;0
2/2/2015 4:00;12.7;68.86;1009;0.58;143.4;0.8;0
2/2/2015 4:30;12;71.2;1009;0.52;93.8;0.8;0
2/2/2015 5:00;11.24;73.68;1009;0.36;115;0.6;0
2/2/2015 5:30;11;77.28;1009;0.68;95.2;1.2;0
2/2/2015 6:00;10.48;76.46;1009;0.6;77.4;1;0
2/2/2015 6:30;10.34;78.38;1009;0.56;111.4;1;0
2/2/2015 7:00;9.86;77.58;1010;0.7;107.9;1.6;0
2/2/2015 7:30;9;83;1010;0.66;107.1;1.4;0
2/2/2015 8:00;9.36;79.34;1010;0.96;85.9;1.6;0
2/2/2015 8:30;8.3;81.8;1009;0.98;72.4;2.1;0
2/2/2015 9:00;7.8;83.4;1009;0.44;126.7;0.9;0
2/2/2015 9:30;7.6;83;1009;1.02;344.9;1.7;0
2/2/2015 10:00;6.9;86.3;1009;1.04;85.2;1.9;0
2/2/2015 10:30;7.76;86.8;1010;1.72;313.4;2.5;0
2/2/2015 11:00;6.9;85;1009;1.48;70.94;2.5;0
2/2/2015 11:30;7.5;81.3;1009;1.34;71.8;2.4;0
2/2/2015 12:00;7.54;83.1;1009;2.12;42.4;2.9;0
2/2/2015 12:30;6.9;79.18;1009;1.18;249;2.3;0
2/2/2015 13:00;7.7;78.78;1009;1.18;76;2.1;0
2/2/2015 13:30;6.4;83.4;1009;1.2;94.4;2.1;0
2/2/2015 14:00;6.4;82.3;1009;0.98;180.2;2;0
2/2/2015 14:30;6.4;82;1009;0.98;123.3;1.4;0
2/2/2015 15:00;6.1;83.6;1009;1.38;89.6;2;0
2/2/2015 15:30;7.38;78.98;1010;1.72;51.4;2.9;0
2/2/2015 16:00;8.4;77.68;1010;1.02;72;1.5;0
2/2/2015 16:30;11.1;70.72;1009;0.46;89.8;0.6;0
2/2/2015 17:00;12.58;69.46;1010;0.78;279;1;0
2/2/2015 17:30;13.24;62.3;1010;0.96;316.6;1.6;0
2/2/2015 18:00;13.7;61.98;1011;1.64;279.6;2.3;0
2/2/2015 18:30;14;59.74;1011;1.62;306.4;1.9;0
2/2/2015 19:00;16.42;50.8;1011;0.78;348.8;2;0
2/2/2015 19:30;17.08;50.1;1010;0.76;279.3;1.3;0
2/2/2015 20:00;17.56;47.3;1010;0.68;30.32;1.2;0
2/2/2015 20:30;18.9;42.94;1009;0.72;137.8;1.1;0
2/2/2015 21:00;19.46;39.96;1009;1.5;295.3;2.3;0
2/2/2015 21:30;19.82;39.62;1008;0.9;291.2;1.8;0
2/2/2015 22:00;20.2;40.04;1007;1.66;323.4;2.2;0
2/2/2015 22:30;20.3;40.02;1007;1.1;296.2;1.6;0
2/2/2015 23:00;20.24;41.54;1007;2.04;271.9;3.5;0
2/2/2015 23:30;19.7;43.08;1007;1.84;265;2.4;0
3/2/2015 0:00;19.4;43.74;1007;1.7;264.2;2.4;0
3/2/2015 0:30;18.9;45.06;1007;1.18;263.2;2.2;0
3/2/2015 1:00;18.2;47;1007;1.4;282.2;1.8;0
3/2/2015 1:30;17.22;49.62;1007;0.82;303.8;1;0
3/2/2015 2:00;16.7;53.82;1008;1;279.2;1.7;0
3/2/2015 2:30;15.02;61.08;1008;0.26;217.4;0.4;0
3/2/2015 3:00;13.7;66.42;1009;0.58;275.6;1;0
3/2/2015 3:30;13.3;68.1;1009;0.4;171.4;0.5;0
3/2/2015 4:00;13.1;70.82;1008;0.66;142.2;1;0
3/2/2015 4:30;12.5;72.58;1008;0.3;191.8;0.5;0
3/2/2015 5:00;11.92;73.26;1008;0.4;151.4;0.5;0
3/2/2015 5:30;11.18;76.1;1008;0.34;67.19;0.7;0
3/2/2015 6:00;10.7;79.1;1008;0.66;302.6;1.2;0
3/2/2015 6:30;11;77.64;1008;0.44;238.8;1;0
3/2/2015 7:00;9.6;80.4;1008;1.02;77.4;1.5;0
3/2/2015 7:30;10.4;80;1008;2.1;307.4;2.8;0
3/2/2015 8:00;10.1;80.4;1008;0.58;80.8;1.2;0
3/2/2015 8:30;10.3;79.96;1007;1.16;87.6;1.9;0
3/2/2015 9:00;9.7;79.48;1008;1.52;281.6;2;0
3/2/2015 9:30;9.06;80.1;1008;1.2;74.6;1.6;0
3/2/2015 10:00;8.9;82.3;1008;1.26;81.4;1.8;0
3/2/2015 10:30;8.4;84.2;1008;1.34;64.81;2.6;0
3/2/2015 11:00;8.1;82.3;1008;0.92;289.3;2.4;0
3/2/2015 11:30;7.8;81.1;1008;0.5;189.4;0.6;0
3/2/2015 12:00;7.8;86.3;1008;0.88;294;1.7;0
3/2/2015 12:30;7.5;86.2;1008;1.58;59.2;3;0
3/2/2015 13:00;7.9;84.1;1008;0.62;346.4;1.9;0
3/2/2015 13:30;7.28;83.7;1008;0.6;356.8;1.1;0
3/2/2015 14:00;7.58;85.8;1008;0.96;83.4;1.7;0
3/2/2015 14:30;7.42;86.6;1009;1.36;59.6;2.3;0
3/2/2015 15:00;7.6;84.2;1009;0.98;59;1.8;0
3/2/2015 15:30;8.2;83.4;1009;0.48;69.58;1.7;0
3/2/2015 16:00;8.56;82.5;1009;0.52;92.4;1.3;0
3/2/2015 16:30;9.64;80.6;1009;0.42;104.2;0.8;0
3/2/2015 17:00;10.3;79.36;1008;0.68;125.9;1;0
3/2/2015 17:30;13.88;71.34;1008;0.98;128.6;1.6;0
3/2/2015 18:00;15.8;62.76;1009;1.08;220.1;1.4;0
3/2/2015 18:30;17.56;55.44;1009;1.18;205.8;1.7;0
3/2/2015 19:00;17.88;52.82;1009;1.62;135.1;2.5;0
3/2/2015 19:30;18.8;50.08;1009;0.86;127.7;1.6;0
3/2/2015 20:00;19.1;49.68;1009;1.18;166.3;1.7;0
3/2/2015 20:30;19.58;50.06;1008;1.46;168.2;2.4;0
3/2/2015 21:00;20;48.88;1008;1.54;141.6;2.7;0
3/2/2015 21:30;21.16;47.04;1008;1.12;166.2;2.2;0
3/2/2015 22:00;20.74;47.46;1007;1.76;151.5;2.5;0
3/2/2015 22:30;20.58;49.54;1007;1.34;231.8;2.3;0
3/2/2015 23:00;19.7;52.48;1007;1;203.7;1.8;0
3/2/2015 23:30;19.5;54.8;1007;0.86;157.1;1.4;0
4/2/2015 0:00;19.5;55.38;1007;0.32;276.4;0.5;0
4/2/2015 0:30;19;57.3;1007;0.46;184.3;0.7;0
4/2/2015 1:00;17.86;61.38;1007;0.56;156;0.9;0
4/2/2015 1:30;16.5;66.12;1006;0.58;122.9;0.7;0
4/2/2015 2:00;15.4;71.2;1007;0.56;78.8;0.7;0
4/2/2015 2:30;14.34;74.02;1007;0.48;97.2;1;0
4/2/2015 3:00;13.5;76.72;1007;0.34;85.6;0.6;0
4/2/2015 3:30;13.4;76.32;1007;0.56;117.2;0.7;0
4/2/2015 4:00;12.6;80.6;1007;0.84;54.8;1.1;0
4/2/2015 4:30;12.86;81.1;1007;0.82;30.42;1.4;0
4/2/2015 5:00;11.9;83;1007;1.1;62;1.7;0
4/2/2015 5:30;12.1;82;1007;1.22;59;1.9;0
4/2/2015 6:00;11.5;82.7;1007;1.22;64.79;1.6;0
4/2/2015 6:30;11.54;80.5;1007;0.8;93.2;1.6;0
4/2/2015 7:00;11.5;82.6;1007;1.18;66.84;1.6;0
4/2/2015 7:30;11;83.6;1007;1.24;22.81;1.8;0
4/2/2015 8:00;11.08;84.5;1007;1.74;38.8;2.3;0
4/2/2015 8:30;9.74;84.7;1007;0.92;84.6;1.5;0
4/2/2015 9:00;10.96;82.9;1007;1.12;75.8;1.6;0
4/2/2015 9:30;10.42;83;1007;0.58;5.979;1;0
4/2/2015 10:00;9.7;84.8;1007;0.82;97.9;1.2;0
4/2/2015 10:30;10.04;83.4;1006;1.34;56.98;2.3;0
4/2/2015 11:00;10.2;84.3;1006;1.8;16.61;2.3;0
4/2/2015 11:30;9.7;84;1006;1.68;51.4;2.1;0
4/2/2015 12:00;9.8;83.9;1006;2.28;42.8;3.3;0
4/2/2015 12:30;10.1;83.8;1006;2.28;19.39;2.9;0
4/2/2015 13:00;9.7;81;1006;2.32;20.2;3.5;0
4/2/2015 13:30;9.5;80.2;1006;2.34;20.2;3;0
4/2/2015 14:00;9;82.2;1006;2;47.4;2.7;0
4/2/2015 14:30;9.16;81.6;1007;0.94;27.23;1.5;0
4/2/2015 15:00;8.6;80.5;1007;2;42.6;3;0
4/2/2015 15:30;8.6;80.9;1007;0.56;186.7;2.1;0
4/2/2015 16:00;9.3;76.9;1007;1.66;40.19;2.1;0
4/2/2015 16:30;11;71.52;1007;1.26;42.31;1.7;0
4/2/2015 17:00;12.4;69.04;1008;0.92;38.22;1.2;0
4/2/2015 17:30;12.7;70.12;1008;0.56;27.61;0.9;0
4/2/2015 18:00;15.04;63.28;1008;0.5;168.9;0.8;0
4/2/2015 18:30;17.3;56.1;1008;0.48;177;1;0
4/2/2015 19:00;18.64;53;1007;1;281.6;1.3;0
4/2/2015 19:30;19.16;50.44;1007;0.42;332.5;1.1;0
4/2/2015 20:00;20.24;47.02;1007;0.86;220.4;1.3;0
4/2/2015 20:30;20.3;45.5;1006;1.16;280.4;1.6;0
4/2/2015 21:00;19.7;45.92;1006;1.82;284.8;2.4;0
4/2/2015 21:30;20.06;41.72;1005;0.84;248.7;1.4;0
4/2/2015 22:00;19.96;41.4;1005;0.96;117.2;1.3;0
4/2/2015 22:30;20.1;42.88;1005;0.94;184.1;1.6;0
4/2/2015 23:00;19.68;47.84;1005;0.56;160.5;0.8;0
4/2/2015 23:30;19.4;50.34;1005;0.76;255.4;1.1;0
5/2/2015 0:00;19;53.34;1005;1.12;120.6;1.4;0
5/2/2015 0:30;19.3;50.76;1005;0.72;41.97;1.1;0
5/2/2015 1:00;18.8;51.36;1004;0.84;100.4;1.3;0
5/2/2015 1:30;17.22;58.54;1004;0.5;136.8;0.8;0
5/2/2015 2:00;15.9;62.62;1004;0.62;108.6;0.8;0
5/2/2015 2:30;14.3;68.1;1004;0.26;123.3;0.8;0
5/2/2015 3:00;13.9;69.08;1004;1.26;275.6;1.6;0
5/2/2015 3:30;13;70.76;1005;0.7;100.6;0.8;0
5/2/2015 4:00;12.72;71.06;1005;0.6;122.2;0.8;0
5/2/2015 4:30;11.68;75.18;1005;0.66;87.2;1;0
5/2/2015 5:00;10.7;78.82;1005;0.6;79.07;0.9;0
5/2/2015 5:30;10.22;80.6;1005;0.4;67.84;1.1;0
5/2/2015 6:00;10.1;82.9;1005;1.26;99.4;2.1;0
5/2/2015 6:30;10.1;85;1005;1.34;123.2;2.2;0
5/2/2015 7:00;10.2;86.3;1005;1.16;92.4;1.6;0
5/2/2015 7:30;10;84.3;1005;0.5;105.1;0.9;0
5/2/2015 8:00;9.5;85.4;1005;0.94;134.2;1.5;0
5/2/2015 8:30;9.2;87.1;1005;0.7;111.9;1.5;0
5/2/2015 9:00;8.64;88.4;1005;1.04;83.9;1.6;0
5/2/2015 9:30;8.3;88.7;1005;1.3;73.4;1.9;0
5/2/2015 10:00;8.4;89.7;1005;0.86;93.6;1.2;0
5/2/2015 10:30;8.6;89.5;1005;0.88;93;1.6;0
5/2/2015 11:00;8.3;87.9;1005;0.92;77.23;1.8;0
5/2/2015 11:30;8.2;86.3;1005;0.62;328.4;1.8;0
5/2/2015 12:00;8.1;91.2;1005;1.74;36.4;2;0
5/2/2015 12:30;8.1;88.4;1005;1.44;57.8;2.4;0
5/2/2015 13:00;8.8;87.8;1005;1.54;60;2.1;0
5/2/2015 13:30;8.3;88.3;1004;0.92;85;1.7;0
5/2/2015 14:00;8.3;88.9;1004;0.28;11.34;0.6;0
5/2/2015 14:30;8.4;88.8;1004;1;78.97;1.8;0
5/2/2015 15:00;8.86;85.4;1004;0.76;320.4;1.5;0
5/2/2015 15:30;9.2;86;1005;0.52;300.8;1;0
5/2/2015 16:00;10.12;83.2;1005;1.04;92.1;1.4;0
5/2/2015 16:30;11.9;76.48;1005;0.58;74.4;0.8;0
5/2/2015 17:00;12.8;72.98;1004;0.86;166.8;1.3;0
5/2/2015 17:30;13.44;75.34;1004;0.74;194.8;1.1;0
5/2/2015 18:00;14.7;71.32;1004;1.24;274.4;1.7;0
5/2/2015 18:30;14.88;68.3;1005;1.58;253.6;2.1;0
5/2/2015 19:00;15.2;66.94;1004;0.5;228.9;0.8;0
5/2/2015 19:30;16.2;63.02;1004;1.06;153.1;1.6;0
5/2/2015 20:00;17.1;57.14;1004;1.54;253.7;2.2;0
5/2/2015 20:30;16.5;59.68;1003;0.54;227.3;1;0
5/2/2015 21:00;16.2;61.12;1003;0.62;194.1;1.2;0
5/2/2015 21:30;16.9;56.74;1002;1.42;222.4;1.9;0
5/2/2015 22:00;16.98;56.58;1002;0.66;189.9;1.2;0
5/2/2015 22:30;16.5;58.26;1002;0.7;222.5;1;0
5/2/2015 23:00;16;58.56;1002;0.9;140.4;1.2;0
5/2/2015 23:30;15.6;62.04;1002;0.32;240.3;0.5;0
6/2/2015 0:00;15.5;62.46;1002;0.66;270;1.2;0
6/2/2015 0:30;15.08;63.96;1002;0.24;106.6;0.4;0
6/2/2015 1:00;14.5;66.8;1001;0.46;138.2;0.7;0
6/2/2015 1:30;14.1;66.84;1001;0.52;135;0.9;0
6/2/2015 2:00;13.7;68.64;1000;0.38;132.8;0.4;0
6/2/2015 2:30;13.1;71.58;1001;0.22;257;0.3;0
6/2/2015 3:00;12.9;72.46;1001;1.64;80.2;2;0
6/2/2015 3:30;13.6;69.64;1001;1.04;99.3;1.7;0
6/2/2015 4:00;14.5;65.58;1001;1.66;137;2.8;0
6/2/2015 4:30;14.7;64.06;1001;1.34;129.8;1.7;0
6/2/2015 5:00;14.8;63.26;1001;1.94;139.2;2.7;0
6/2/2015 5:30;15;62.88;1002;2.22;137;3.5;0
6/2/2015 6:00;14.8;63.54;1002;1.92;155.6;3.1;0
6/2/2015 6:30;13.4;70.18;1003;0.94;160.9;1.4;0
6/2/2015 7:00;13;72.4;1003;0.38;84.8;0.6;0
6/2/2015 7:30;12.76;73.5;1003;0.32;220.9;0.4;0
6/2/2015 8:00;12.2;76.72;1004;0.88;0.601;1.1;0
6/2/2015 8:30;12.2;76.7;1003;0.58;87.6;0.9;0
6/2/2015 9:00;12.2;76.3;1003;1.48;71.41;2.2;0
6/2/2015 9:30;12.24;75.7;1002;1.28;130.6;2;0
6/2/2015 10:00;13.5;69.74;1002;1.06;136.4;1.6;0
6/2/2015 10:30;13.44;64.06;1001;1.46;147.1;2.1;0
6/2/2015 11:00;14.2;56.14;1000;1.22;252.6;2.3;0
6/2/2015 11:30;13.96;57.96;1000;1.14;150.4;1.6;0
6/2/2015 12:00;18.38;30.9;999;5.02;131.4;7.4;0
6/2/2015 12:30;19.34;28.04;999;3.2;154.4;4.8;0
6/2/2015 13:00;21.1;20.82;997;3.62;132.4;6.2;0
6/2/2015 13:30;19.4;24.62;997;2.32;153.6;3.3;0
6/2/2015 14:00;16.62;40.96;999;2.68;258.1;4.3;0
6/2/2015 14:30;15.2;45.24;998;4.28;261.4;7.3;0
6/2/2015 15:00;15.34;44;998;1.74;215.2;2.6;0
6/2/2015 15:30;14.2;49.44;998;0.7;168.8;1.2;0
6/2/2015 16:00;13.9;51.48;998;1.36;239.7;2.5;0
6/2/2015 16:30;13.6;56.12;999;1.24;182;2.6;0
6/2/2015 17:00;13.1;62.28;999;1.34;246.8;2.1;0.06
6/2/2015 17:30;12.8;62.32;1001;0.94;249.1;2.4;0
6/2/2015 18:00;13.2;59.88;1000;0.74;208.1;1.4;0
6/2/2015 18:30;13.7;55.4;1001;1.64;149.9;2.8;0
6/2/2015 19:00;14.2;52.32;1001;2.14;126.2;3.2;0
6/2/2015 19:30;15.7;42.88;1001;2.26;138.4;3.6;0
6/2/2015 20:00;16.4;41.14;1001;3.2;145;4.8;0.03
6/2/2015 20:30;13.4;62.92;1002;1.86;167.4;3;0.06
6/2/2015 21:00;13.32;67.78;1001;3.88;144.3;6.8;0.24
6/2/2015 21:30;13.18;71.22;1000;4.24;139.2;6.9;0.03
6/2/2015 22:00;13.3;72.86;1000;3.84;131.4;6.3;0.03
6/2/2015 22:30;13.06;76.04;1000;5.22;127.8;8.7;0.03
6/2/2015 23:00;13.5;72.58;999;5;136.1;7.7;0
6/2/2015 23:30;13.7;72;999;4.82;135.2;9.4;0
7/2/2015 0:00;14.3;65.54;998;6.5;129.8;10;0
7/2/2015 0:30;14.9;61.24;998;7.06;136;10.3;0
7/2/2015 1:00;14.36;68.94;999;5.06;143.6;8.3;0.24
7/2/2015 1:30;13.1;76.7;999;3.36;138.9;4.4;0.57
7/2/2015 2:00;12.6;78.84;999;4.24;125.8;6.2;0.15
7/2/2015 2:30;12.6;79.94;999;3.84;128.8;6.2;0.21
7/2/2015 3:00;12.4;80.7;1000;4.48;149.8;6.7;0.27
7/2/2015 3:30;12.4;81.2;1000;5.88;134.8;9.4;0.18
7/2/2015 4:00;12.7;81.4;1000;5.8;139;7.7;0.03
7/2/2015 4:30;13.28;77.32;1000;6.02;129.2;9.4;0
7/2/2015 5:00;13.26;83.2;1001;4.74;131.9;7.9;0.36
7/2/2015 5:30;13.22;85.9;1001;5.48;134.6;9.5;0.36
7/2/2015 6:00;13.46;84.9;1000;6.34;130.2;10.4;0.06
7/2/2015 6:30;13.9;85;1000;4.28;150.4;7;0.09
7/2/2015 7:00;14.1;83.8;1001;3.56;165;6.5;0.03
7/2/2015 7:30;14.6;81.8;1001;5.86;149.2;9.8;0
7/2/2015 8:00;14.9;80.2;1001;4.98;158.4;7.8;0
7/2/2015 8:30;15.38;78.26;1000;4.3;151.4;9;0
7/2/2015 9:00;15.5;78.76;1001;4.1;153.5;6.2;0
7/2/2015 9:30;15.12;82.9;1002;2.86;181.9;6.2;0
7/2/2015 10:00;15.1;84.4;1003;2.38;170.1;3.9;0
7/2/2015 10:30;14.6;87.1;1003;2.64;201.9;5.7;0.06
7/2/2015 11:00;14.66;84;1003;3.5;191.4;6.4;0
7/2/2015 11:30;14.3;86.6;1004;3.96;180.2;5.8;0
7/2/2015 12:00;14.2;86.7;1004;2.22;179.2;4;0
7/2/2015 12:30;14.1;86.9;1004;2.12;178.8;3.7;0
7/2/2015 13:00;14.38;85.1;1004;1.46;163.4;2.8;0
7/2/2015 13:30;14.3;83.8;1004;1.98;172.6;3.2;0
7/2/2015 14:00;14.1;83.2;1005;2.6;151.6;5.1;0
7/2/2015 14:30;14;83.1;1005;2.36;165.5;3.2;0
7/2/2015 15:00;13.7;84.4;1005;1.62;170.4;4;0
7/2/2015 15:30;13.9;84;1005;1.6;147.6;4.4;0
7/2/2015 16:00;14.1;83.9;1006;1.26;156.2;1.9;0
7/2/2015 16:30;14.5;82.9;1006;2;140.8;3;0
7/2/2015 17:00;15.1;80;1006;1.88;161.5;2.9;0
7/2/2015 17:30;15.4;78.12;1006;2.1;188.6;3.1;0
7/2/2015 18:00;16.16;74.76;1006;2.52;135.4;3.2;0
7/2/2015 18:30;16.5;73.3;1007;2.12;165.5;3.5;0
7/2/2015 19:00;16;76.82;1007;1.52;212.3;4.3;0
7/2/2015 19:30;15;85.7;1007;0.98;156;2.4;0
7/2/2015 20:00;14.5;87.7;1006;2.74;137;4.4;0.03
7/2/2015 20:30;15.36;86.8;1005;0.96;176;1.8;0
7/2/2015 21:00;16.12;82.7;1005;1.4;209.5;3;0
7/2/2015 21:30;16.8;80.2;1005;3.36;138.8;5.1;0
7/2/2015 22:00;17.5;78.42;1005;1.7;229.3;3;0
7/2/2015 22:30;17.26;78.64;1005;1.14;237.2;2.2;0
7/2/2015 23:00;16.98;82.1;1005;0.96;228.5;1.8;0.06
7/2/2015 23:30;16.2;88.5;1005;0.16;7.868;0.4;0
8/2/2015 0:00;17.2;83.5;1005;0.72;123.2;1;0
8/2/2015 0:30;17.1;82.1;1005;0.76;131.4;0.8;0
8/2/2015 1:00;16.1;87.9;1006;1.52;135.4;1.8;0
8/2/2015 1:30;15.9;87.1;1006;0.8;78.6;1.1;0
8/2/2015 2:00;16.1;86.2;1006;1.22;65.4;1.5;0
